road_id,hour,day_of_week,weather,is_holiday,road_capacity,road_length_km,historical_flow,avg_speed_kmh
11-F2,19,Monday,fog,0,2200.0,3.6,100,46.05
11-F2,3,Sunday,clear,0,2200.0,3.6,136.66,52.42
11-F2,23,Tuesday,rain,0,2200.0,3.6,120.47,47.17
11-F2,20,Tuesday,cloudy,0,2200.0,3.6,100,55.37
11-F2,9,Sunday,rain,0,2200.0,3.6,100,44.24
11-F2,22,Friday,clear,0,2200.0,3.6,100,52.67
11-F2,16,Saturday,rain,1,2200.0,3.6,100,41.72
11-F2,10,Friday,fog,0,2200.0,3.6,100,42.82
11-F2,12,Sunday,fog,0,2200.0,3.6,100,51.45
11-F2,14,Wednesday,rain,0,2200.0,3.6,100,50.39
11-F2,6,Wednesday,fog,0,2200.0,3.6,100,52.51
11-F2,9,Tuesday,clear,0,2200.0,3.6,100,49.69
11-F2,0,Sunday,cloudy,1,2200.0,3.6,100,53.84
11-F2,0,Wednesday,cloudy,1,2200.0,3.6,100,53.14
11-F2,16,Tuesday,rain,0,2200.0,3.6,100,42.47
11-F2,4,Monday,fog,0,2200.0,3.6,100,49.66
11-F2,15,Saturday,cloudy,0,2200.0,3.6,100,47.75
11-F2,12,Sunday,fog,0,2200.0,3.6,100,48.07
11-F2,17,Wednesday,clear,0,2200.0,3.6,100,48.04
11-F2,15,Sunday,clear,0,2200.0,3.6,135.68,50.18
11-F2,12,Thursday,fog,0,2200.0,3.6,100,48.33
11-F2,11,Wednesday,fog,0,2200.0,3.6,116.33,51.3
11-F2,2,Wednesday,fog,0,2200.0,3.6,100,49.71
11-F2,23,Sunday,fog,0,2200.0,3.6,100,47.33
11-F2,4,Sunday,cloudy,0,2200.0,3.6,100,51.36
11-F2,1,Wednesday,clear,0,2200.0,3.6,100,56.69
11-F2,20,Saturday,cloudy,0,2200.0,3.6,100,54.88
11-F2,5,Sunday,fog,0,2200.0,3.6,100,52.33
11-F2,12,Friday,rain,0,2200.0,3.6,100,46.89
11-F2,7,Wednesday,cloudy,0,2200.0,3.6,100,49.61
11-F2,1,Saturday,fog,0,2200.0,3.6,100,50.35
11-F2,7,Monday,clear,0,2200.0,3.6,100,49.22
11-F2,6,Sunday,clear,0,2200.0,3.6,100,56.0
11-F2,5,Friday,fog,1,2200.0,3.6,100,48.09
11-F2,5,Saturday,rain,0,2200.0,3.6,100,47.38
11-F2,20,Friday,clear,1,2200.0,3.6,140.38,55.0
11-F2,2,Friday,fog,1,2200.0,3.6,100,48.38
11-F2,5,Friday,rain,0,2200.0,3.6,100,48.22
11-F2,14,Tuesday,clear,0,2200.0,3.6,112.81,56.25
11-F2,2,Wednesday,rain,0,2200.0,3.6,100,50.27
11-F2,6,Sunday,cloudy,0,2200.0,3.6,100,52.98
11-F2,10,Thursday,clear,0,2200.0,3.6,100,49.91
11-F2,23,Tuesday,cloudy,0,2200.0,3.6,100,53.26
11-F2,12,Friday,cloudy,0,2200.0,3.6,100,50.74
11-F2,1,Tuesday,clear,0,2200.0,3.6,100,53.78
11-F2,23,Tuesday,fog,0,2200.0,3.6,138.17,47.89
11-F2,17,Friday,rain,0,2200.0,3.6,100,42.98
11-F2,20,Monday,rain,1,2200.0,3.6,100,46.66
11-F2,2,Tuesday,fog,1,2200.0,3.6,100,51.54
11-F2,2,Saturday,cloudy,1,2200.0,3.6,138.15,54.27
11-F2,4,Wednesday,cloudy,0,2200.0,3.6,100,53.28
11-F2,11,Monday,rain,0,2200.0,3.6,100,48.46
11-F2,5,Saturday,clear,0,2200.0,3.6,100,51.93
11-F2,8,Thursday,clear,0,2200.0,3.6,100,50.63
11-F2,8,Saturday,clear,0,2200.0,3.6,100,50.04
11-F2,6,Monday,fog,0,2200.0,3.6,100,47.15
11-F2,16,Tuesday,fog,0,2200.0,3.6,100,42.66
11-F2,21,Saturday,rain,0,2200.0,3.6,100,49.69
11-F2,4,Thursday,clear,0,2200.0,3.6,100,53.68
11-F2,1,Sunday,clear,0,2200.0,3.6,100,51.26
11-F2,0,Wednesday,clear,0,2200.0,3.6,100,54.84
11-F2,11,Saturday,clear,1,2200.0,3.6,100,55.12
11-F2,13,Friday,cloudy,0,2200.0,3.6,100,55.44
11-F2,11,Sunday,rain,1,2200.0,3.6,100,44.97
11-F2,19,Friday,rain,1,2200.0,3.6,100,39.95
11-F2,11,Thursday,clear,0,2200.0,3.6,100,51.61
11-F2,7,Wednesday,clear,1,2200.0,3.6,100,46.46
11-F2,7,Saturday,clear,0,2200.0,3.6,100,48.62
11-F2,3,Friday,clear,0,2200.0,3.6,100,52.94
11-F2,17,Monday,clear,1,2200.0,3.6,100,48.77
11-F2,9,Monday,clear,0,2200.0,3.6,100,45.51
11-F2,19,Thursday,fog,0,2200.0,3.6,100,46.99
11-F2,20,Wednesday,fog,0,2200.0,3.6,100,47.46
11-F2,14,Monday,clear,0,2200.0,3.6,100,53.72
11-F2,1,Saturday,cloudy,1,2200.0,3.6,100,50.28
11-F2,6,Wednesday,fog,1,2200.0,3.6,100,48.82
11-F2,22,Wednesday,rain,0,2200.0,3.6,100,48.7
11-F2,7,Monday,fog,0,2200.0,3.6,100,41.82
11-F2,8,Thursday,rain,0,2200.0,3.6,144.34,40.43
11-F2,7,Sunday,fog,0,2200.0,3.6,100,44.19
11-F2,22,Saturday,cloudy,1,2200.0,3.6,100,55.51
11-F2,12,Wednesday,fog,0,2200.0,3.6,100,50.3
11-F2,0,Monday,rain,0,2200.0,3.6,100,48.58
11-F2,20,Tuesday,clear,0,2200.0,3.6,100,51.2
11-F2,16,Tuesday,fog,0,2200.0,3.6,100,42.8
11-F2,1,Wednesday,clear,1,2200.0,3.6,100,56.11
11-F2,1,Thursday,rain,0,2200.0,3.6,100,47.41
11-F2,13,Sunday,fog,0,2200.0,3.6,100,48.97
11-F2,10,Thursday,cloudy,0,2200.0,3.6,122.35,47.22
11-F2,14,Wednesday,fog,0,2200.0,3.6,100,48.4
11-F2,2,Thursday,fog,0,2200.0,3.6,100,51.48
11-F2,8,Saturday,clear,1,2200.0,3.6,100,50.76
11-F2,8,Sunday,rain,0,2200.0,3.6,100,42.38
11-F2,20,Monday,clear,0,2200.0,3.6,105.32,52.83
11-F2,15,Saturday,fog,1,2200.0,3.6,100,47.79
12-1,18,Tuesday,rain,0,2800.0,12.7,100,41.51
12-1,22,Monday,cloudy,0,2800.0,12.7,137.54,50.94
12-1,22,Tuesday,rain,1,2800.0,12.7,100,49.76
12-1,23,Sunday,clear,0,2800.0,12.7,100,56.47
12-1,17,Saturday,cloudy,0,2800.0,12.7,100,46.77
12-1,3,Sunday,clear,0,2800.0,12.7,100,51.84
12-1,17,Saturday,clear,0,2800.0,12.7,100,48.15
12-1,6,Saturday,fog,1,2800.0,12.7,100,48.36
12-1,7,Wednesday,clear,1,2800.0,12.7,100,45.46
12-1,19,Monday,cloudy,0,2800.0,12.7,100,45.19
12-1,10,Tuesday,cloudy,0,2800.0,12.7,100,46.36
12-1,18,Friday,rain,1,2800.0,12.7,100,41.67
12-1,18,Sunday,clear,0,2800.0,12.7,112.89,48.28
12-1,1,Friday,clear,0,2800.0,12.7,131.87,51.7
12-1,23,Saturday,clear,0,2800.0,12.7,100,56.66
12-1,8,Thursday,fog,0,2800.0,12.7,100,46.92
12-1,14,Friday,clear,0,2800.0,12.7,100,55.75
12-1,18,Monday,rain,1,2800.0,12.7,100,41.32
12-1,6,Wednesday,rain,0,2800.0,12.7,100,46.81
12-1,14,Wednesday,clear,0,2800.0,12.7,143.81,54.22
12-1,22,Tuesday,clear,0,2800.0,12.7,100,55.44
12-1,21,Thursday,cloudy,0,2800.0,12.7,100,55.25
12-1,11,Saturday,cloudy,0,2800.0,12.7,130.85,53.89
12-1,16,Saturday,rain,0,2800.0,12.7,107.03,44.85
12-1,5,Friday,rain,1,2800.0,12.7,100,49.74
12-1,2,Saturday,cloudy,0,2800.0,12.7,100,51.37
12-1,6,Monday,fog,0,2800.0,12.7,100,49.55
12-1,5,Wednesday,rain,0,2800.0,12.7,101.35,48.73
12-1,17,Saturday,cloudy,0,2800.0,12.7,100,46.05
12-1,14,Tuesday,fog,0,2800.0,12.7,100,47.29
12-1,1,Tuesday,fog,0,2800.0,12.7,100,47.89
12-1,0,Tuesday,clear,1,2800.0,12.7,100,55.34
12-1,3,Sunday,clear,1,2800.0,12.7,100,56.53
12-1,22,Friday,fog,0,2800.0,12.7,100,52.36
12-1,10,Thursday,clear,0,2800.0,12.7,100,49.36
12-1,20,Sunday,rain,0,2800.0,12.7,100,48.41
12-1,2,Monday,fog,0,2800.0,12.7,100,49.3
12-1,0,Saturday,cloudy,1,2800.0,12.7,113.2,54.5
12-1,17,Sunday,rain,0,2800.0,12.7,149.94,44.54
12-1,14,Monday,rain,0,2800.0,12.7,100,48.25
12-1,15,Wednesday,fog,0,2800.0,12.7,100,43.96
12-1,6,Monday,clear,0,2800.0,12.7,100,53.58
12-1,15,Thursday,cloudy,0,2800.0,12.7,100,45.24
12-1,22,Monday,cloudy,1,2800.0,12.7,123.44,55.04
12-1,11,Friday,clear,0,2800.0,12.7,100,51.69
12-1,13,Sunday,fog,0,2800.0,12.7,100,47.41
12-1,15,Saturday,fog,0,2800.0,12.7,100,44.18
12-1,10,Monday,clear,0,2800.0,12.7,100,45.3
12-1,17,Thursday,fog,0,2800.0,12.7,100,42.42
12-1,22,Thursday,rain,1,2800.0,12.7,100,47.07
12-1,21,Saturday,cloudy,0,2800.0,12.7,103.76,50.23
12-1,16,Monday,cloudy,0,2800.0,12.7,100,48.46
12-1,11,Thursday,clear,0,2800.0,12.7,100,56.92
12-1,3,Thursday,clear,0,2800.0,12.7,100,55.41
12-1,17,Saturday,clear,1,2800.0,12.7,100,50.4
12-1,5,Wednesday,cloudy,0,2800.0,12.7,100,52.54
12-1,22,Monday,rain,0,2800.0,12.7,100,49.19
12-1,21,Thursday,clear,1,2800.0,12.7,100,55.51
12-1,7,Thursday,rain,1,2800.0,12.7,100,40.19
12-1,0,Saturday,fog,0,2800.0,12.7,118.72,50.72
12-1,14,Wednesday,clear,1,2800.0,12.7,100,53.28
12-1,7,Friday,fog,0,2800.0,12.7,100,44.84
12-1,21,Saturday,fog,0,2800.0,12.7,100,52.36
12-1,13,Tuesday,clear,1,2800.0,12.7,100,55.94
12-1,14,Tuesday,cloudy,0,2800.0,12.7,100,50.61
12-1,23,Thursday,clear,0,2800.0,12.7,100.83,53.6
12-1,2,Wednesday,cloudy,0,2800.0,12.7,120.06,50.31
12-1,7,Monday,clear,0,2800.0,12.7,136.92,48.13
12-1,5,Saturday,cloudy,0,2800.0,12.7,100,52.78
12-1,7,Friday,cloudy,0,2800.0,12.7,100,48.47
12-1,15,Wednesday,cloudy,0,2800.0,12.7,122.54,46.68
12-1,23,Wednesday,rain,0,2800.0,12.7,100,45.3
12-1,1,Monday,cloudy,0,2800.0,12.7,115.48,51.93
12-1,0,Saturday,fog,0,2800.0,12.7,100,48.67
12-1,22,Monday,rain,1,2800.0,12.7,100,48.61
12-1,19,Monday,fog,0,2800.0,12.7,100,47.32
12-1,15,Friday,clear,0,2800.0,12.7,100,48.55
12-1,19,Wednesday,clear,1,2800.0,12.7,100,48.55
12-1,12,Saturday,rain,0,2800.0,12.7,114.17,47.11
12-1,17,Monday,fog,1,2800.0,12.7,100,46.96
12-1,12,Friday,clear,1,2800.0,12.7,100,51.56
12-1,11,Sunday,rain,0,2800.0,12.7,127.62,50.19
12-1,6,Thursday,rain,1,2800.0,12.7,100,45.96
12-1,5,Saturday,clear,1,2800.0,12.7,134.68,53.11
12-1,8,Tuesday,clear,0,2800.0,12.7,100,48.09
12-1,10,Wednesday,fog,0,2800.0,12.7,131.72,45.41
12-1,21,Thursday,fog,1,2800.0,12.7,100,51.86
12-1,10,Friday,fog,0,2800.0,12.7,107.2,46.58
12-1,15,Tuesday,rain,1,2800.0,12.7,100,40.49
12-1,7,Friday,cloudy,0,2800.0,12.7,105.11,45.82
12-1,6,Monday,clear,0,2800.0,12.7,100,53.03
12-1,20,Sunday,fog,0,2800.0,12.7,100,50.53
12-1,20,Thursday,clear,0,2800.0,12.7,100,51.16
12-1,6,Wednesday,cloudy,0,2800.0,12.7,109.72,50.93
12-1,18,Thursday,cloudy,0,2800.0,12.7,100,51.07
12-1,22,Wednesday,rain,0,2800.0,12.7,100,48.38
12-1,4,Tuesday,fog,0,2800.0,12.7,111.39,50.83
12-1,23,Saturday,cloudy,0,2800.0,12.7,138.61,51.31
12-1,22,Saturday,rain,0,2800.0,12.7,100,45.91
12-1,16,Monday,clear,1,2800.0,12.7,100,48.64
12-1,11,Sunday,cloudy,0,2800.0,12.7,100,53.8
12-1,16,Saturday,fog,0,2800.0,12.7,100,47.43
12-1,9,Wednesday,clear,0,2800.0,12.7,100,46.98
12-1,8,Monday,clear,0,2800.0,12.7,100,46.84
12-1,19,Sunday,clear,0,2800.0,12.7,100,47.23
12-1,11,Wednesday,fog,1,2800.0,12.7,100,51.3
12-1,16,Wednesday,fog,0,2800.0,12.7,100,42.98
12-1,9,Thursday,rain,0,2800.0,12.7,100,40.68
12-1,9,Saturday,fog,1,2800.0,12.7,147.21,46.19
12-1,17,Sunday,fog,0,2800.0,12.7,148.33,44.56
12-1,2,Tuesday,clear,0,2800.0,12.7,100,54.6
12-1,13,Monday,fog,0,2800.0,12.7,100,49.1
12-1,2,Friday,rain,0,2800.0,12.7,100,47.57
12-1,1,Saturday,cloudy,0,2800.0,12.7,100,52.23
12-1,13,Friday,cloudy,0,2800.0,12.7,117.57,55.77
12-1,15,Saturday,rain,0,2800.0,12.7,100,45.94
12-1,10,Monday,cloudy,1,2800.0,12.7,143.78,49.53
12-1,5,Wednesday,cloudy,1,2800.0,12.7,100,52.28
12-1,22,Monday,clear,1,2800.0,12.7,100,56.13
12-1,3,Wednesday,rain,0,2800.0,12.7,100,50.63
13-4,3,Tuesday,rain,0,4000.0,45.0,100,47.05
13-4,1,Friday,fog,0,4000.0,45.0,100,49.21
13-4,16,Sunday,rain,1,4000.0,45.0,100,42.71
13-4,4,Friday,fog,1,4000.0,45.0,141.54,50.62
13-4,5,Thursday,clear,1,4000.0,45.0,100,54.49
13-4,12,Wednesday,fog,1,4000.0,45.0,100,47.81
13-4,8,Thursday,rain,0,4000.0,45.0,100,44.82
13-4,3,Sunday,cloudy,0,4000.0,45.0,100,54.86
13-4,11,Tuesday,rain,0,4000.0,45.0,100,49.33
13-4,7,Saturday,fog,0,4000.0,45.0,100,41.77
13-4,8,Monday,rain,1,4000.0,45.0,100,39.69
13-4,20,Saturday,cloudy,0,4000.0,45.0,100,51.03
13-4,14,Saturday,cloudy,0,4000.0,45.0,100,51.1
13-4,4,Thursday,rain,0,4000.0,45.0,117.71,48.25
13-4,1,Monday,fog,0,4000.0,45.0,100,48.68
13-4,22,Sunday,clear,0,4000.0,45.0,100,54.56
13-4,14,Saturday,rain,0,4000.0,45.0,109.41,45.36
13-4,0,Wednesday,cloudy,0,4000.0,45.0,105.54,53.45
13-4,21,Thursday,fog,0,4000.0,45.0,100,52.29
13-4,14,Tuesday,cloudy,0,4000.0,45.0,100,54.4
13-4,18,Monday,fog,0,4000.0,45.0,100,45.39
13-4,23,Monday,rain,0,4000.0,45.0,100,50.07
13-4,21,Tuesday,fog,0,4000.0,45.0,135.26,52.7
13-4,10,Tuesday,clear,1,4000.0,45.0,100,49.73
13-4,9,Sunday,rain,1,4000.0,45.0,100,43.6
13-4,1,Thursday,cloudy,0,4000.0,45.0,100,52.16
13-4,11,Sunday,clear,1,4000.0,45.0,129.52,51.61
13-4,19,Sunday,fog,0,4000.0,45.0,132.15,45.08
13-4,23,Wednesday,fog,0,4000.0,45.0,100,52.36
13-4,4,Tuesday,fog,1,4000.0,45.0,100,52.6
13-4,4,Saturday,fog,0,4000.0,45.0,100,49.36
13-4,17,Tuesday,clear,0,4000.0,45.0,100,49.68
13-4,14,Tuesday,fog,0,4000.0,45.0,100.93,49.88
13-4,14,Friday,fog,1,4000.0,45.0,100,51.69
13-4,4,Sunday,rain,0,4000.0,45.0,143.07,48.44
13-4,13,Monday,rain,0,4000.0,45.0,100,51.3
13-4,15,Tuesday,rain,1,4000.0,45.0,100,42.36
13-4,4,Friday,clear,0,4000.0,45.0,100,52.24
13-4,18,Tuesday,cloudy,0,4000.0,45.0,100,49.7
13-4,19,Saturday,rain,1,4000.0,45.0,100,42.52
13-4,3,Monday,rain,0,4000.0,45.0,117.03,45.83
13-4,7,Thursday,rain,0,4000.0,45.0,100,40.79
13-4,9,Sunday,fog,0,4000.0,45.0,100,45.71
13-4,14,Saturday,clear,0,4000.0,45.0,100.5,55.1
13-4,8,Wednesday,cloudy,1,4000.0,45.0,100,50.37
13-4,15,Friday,cloudy,0,4000.0,45.0,149.25,46.59
13-4,13,Saturday,fog,0,4000.0,45.0,100,52.75
13-4,7,Saturday,fog,0,4000.0,45.0,120.55,41.6
13-4,15,Friday,clear,0,4000.0,45.0,100,48.59
13-4,8,Saturday,fog,0,4000.0,45.0,100,44.29
13-4,3,Saturday,fog,0,4000.0,45.0,100,51.89
13-4,10,Friday,cloudy,0,4000.0,45.0,100,48.59
13-4,19,Saturday,fog,0,4000.0,45.0,136.63,46.53
13-4,15,Thursday,clear,0,4000.0,45.0,100,47.59
13-4,12,Tuesday,fog,0,4000.0,45.0,100,51.29
13-4,4,Monday,rain,0,4000.0,45.0,100,49.11
13-4,11,Friday,fog,0,4000.0,45.0,100,51.76
13-4,19,Friday,cloudy,0,4000.0,45.0,100,49.99
13-4,16,Wednesday,fog,0,4000.0,45.0,149.64,45.49
13-4,22,Wednesday,rain,0,4000.0,45.0,100,48.38
13-4,16,Saturday,clear,1,4000.0,45.0,100,48.42
13-4,9,Friday,cloudy,0,4000.0,45.0,100,44.73
13-4,7,Monday,fog,1,4000.0,45.0,100,46.94
13-4,21,Thursday,rain,0,4000.0,45.0,100,49.56
13-4,19,Sunday,fog,0,4000.0,45.0,100,45.15
13-4,13,Saturday,fog,1,4000.0,45.0,100,50.76
13-4,0,Tuesday,cloudy,0,4000.0,45.0,100,53.13
13-4,21,Thursday,rain,0,4000.0,45.0,100,50.15
13-4,1,Saturday,cloudy,0,4000.0,45.0,100,52.76
13-4,5,Monday,rain,0,4000.0,45.0,100,51.32
13-4,22,Saturday,clear,1,4000.0,45.0,100,56.71
13-4,6,Wednesday,clear,0,4000.0,45.0,100,56.8
13-4,4,Monday,clear,0,4000.0,45.0,100,56.62
13-4,3,Tuesday,rain,0,4000.0,45.0,123.74,48.71
13-4,11,Tuesday,clear,1,4000.0,45.0,100,53.39
13-4,15,Sunday,rain,0,4000.0,45.0,100,40.84
13-4,6,Sunday,clear,0,4000.0,45.0,100,52.14
13-4,7,Thursday,clear,0,4000.0,45.0,100,48.5
13-4,2,Monday,rain,0,4000.0,45.0,124.84,47.09
13-4,8,Friday,fog,0,4000.0,45.0,100,42.82
13-4,14,Wednesday,clear,0,4000.0,45.0,139.64,52.52
13-4,3,Thursday,cloudy,0,4000.0,45.0,100,52.59
13-4,18,Thursday,clear,1,4000.0,45.0,100,51.15
13-4,21,Monday,clear,0,4000.0,45.0,100,51.59
13-4,2,Monday,cloudy,0,4000.0,45.0,100,52.93
13-4,0,Thursday,rain,1,4000.0,45.0,100,48.79
13-4,16,Monday,cloudy,0,4000.0,45.0,100,51.12
13-4,6,Thursday,clear,1,4000.0,45.0,100,54.66
13-4,18,Thursday,rain,0,4000.0,45.0,100,41.14
13-4,17,Monday,clear,0,4000.0,45.0,100,46.6
13-4,17,Thursday,clear,0,4000.0,45.0,100,47.29
13-4,11,Tuesday,rain,0,4000.0,45.0,100,46.92
13-4,20,Monday,clear,0,4000.0,45.0,100,54.18
13-4,22,Sunday,cloudy,0,4000.0,45.0,100,51.45
13-4,11,Thursday,rain,1,4000.0,45.0,100,46.5
13-4,22,Saturday,cloudy,0,4000.0,45.0,100,54.09
13-4,16,Saturday,clear,0,4000.0,45.0,127.9,46.49
13-4,17,Sunday,rain,1,4000.0,45.0,100,46.33
13-4,15,Monday,cloudy,0,4000.0,45.0,100,50.74
13-4,21,Saturday,cloudy,0,4000.0,45.0,100,51.59
13-4,23,Tuesday,fog,0,4000.0,45.0,100,52.81
13-4,21,Thursday,clear,0,4000.0,45.0,100,53.75
13-4,1,Wednesday,cloudy,0,4000.0,45.0,100,52.13
13-4,9,Sunday,cloudy,0,4000.0,45.0,147.97,44.24
13-4,14,Sunday,rain,1,4000.0,45.0,100,46.67
13-4,17,Sunday,fog,0,4000.0,45.0,100,44.13
13-4,21,Wednesday,clear,0,4000.0,45.0,100,53.96
13-4,18,Monday,clear,0,4000.0,45.0,136.9,48.43
13-4,11,Wednesday,fog,0,4000.0,45.0,102.85,48.22
13-4,20,Wednesday,cloudy,0,4000.0,45.0,100,54.62
13-4,5,Saturday,fog,0,4000.0,45.0,100,51.08
13-4,3,Tuesday,clear,0,4000.0,45.0,111.09,55.32
13-4,9,Wednesday,cloudy,0,4000.0,45.0,100,49.4
13-4,18,Tuesday,cloudy,0,4000.0,45.0,100,45.57
13-4,17,Friday,clear,0,4000.0,45.0,100,50.01
13-4,2,Tuesday,cloudy,0,4000.0,45.0,100,54.99
13-4,1,Friday,rain,0,4000.0,45.0,100,47.05
13-4,13,Friday,rain,0,4000.0,45.0,100,50.31
13-4,4,Monday,fog,0,4000.0,45.0,100,52.58
13-4,14,Wednesday,clear,0,4000.0,45.0,100,53.67
14-13,23,Thursday,fog,0,3800.0,35.5,100,50.29
14-13,8,Monday,cloudy,0,3800.0,35.5,100,47.21
14-13,16,Wednesday,fog,0,3800.0,35.5,100,45.29
14-13,7,Saturday,clear,0,3800.0,35.5,100,48.06
14-13,14,Monday,rain,0,3800.0,35.5,100,50.45
14-13,15,Sunday,cloudy,0,3800.0,35.5,100,46.31
14-13,8,Thursday,fog,0,3800.0,35.5,146.15,46.33
14-13,8,Wednesday,fog,0,3800.0,35.5,100,46.39
14-13,7,Friday,fog,1,3800.0,35.5,137.76,43.15
14-13,14,Saturday,clear,1,3800.0,35.5,100,52.39
14-13,16,Wednesday,clear,0,3800.0,35.5,100,51.45
14-13,2,Thursday,cloudy,0,3800.0,35.5,100,50.74
14-13,11,Friday,cloudy,0,3800.0,35.5,147.59,52.42
14-13,11,Friday,clear,0,3800.0,35.5,100,55.22
14-13,20,Monday,rain,0,3800.0,35.5,100,50.18
14-13,23,Monday,cloudy,1,3800.0,35.5,100,52.19
14-13,17,Monday,rain,0,3800.0,35.5,100,44.79
14-13,16,Wednesday,cloudy,0,3800.0,35.5,100,45.55
14-13,23,Friday,rain,0,3800.0,35.5,100,45.83
14-13,6,Tuesday,fog,0,3800.0,35.5,100,51.3
14-13,18,Wednesday,clear,1,3800.0,35.5,100,46.45
14-13,7,Tuesday,clear,1,3800.0,35.5,100,47.91
14-13,1,Tuesday,cloudy,0,3800.0,35.5,100,56.33
14-13,8,Saturday,fog,0,3800.0,35.5,100,45.78
14-13,11,Wednesday,cloudy,1,3800.0,35.5,100,55.75
14-13,10,Monday,rain,0,3800.0,35.5,100,40.07
14-13,12,Friday,clear,1,3800.0,35.5,100,56.05
14-13,11,Sunday,cloudy,0,3800.0,35.5,100,54.46
14-13,23,Wednesday,rain,0,3800.0,35.5,100,45.49
14-13,16,Wednesday,fog,0,3800.0,35.5,100,46.38
14-13,19,Wednesday,rain,0,3800.0,35.5,100,40.78
14-13,22,Thursday,rain,1,3800.0,35.5,100,46.42
14-13,16,Wednesday,rain,0,3800.0,35.5,100,43.61
14-13,20,Sunday,cloudy,1,3800.0,35.5,100,51.89
14-13,16,Wednesday,rain,0,3800.0,35.5,100,42.47
14-13,22,Thursday,rain,1,3800.0,35.5,142.9,46.74
14-13,13,Thursday,rain,0,3800.0,35.5,100,47.3
14-13,7,Saturday,clear,0,3800.0,35.5,100,45.41
14-13,15,Thursday,rain,0,3800.0,35.5,100,45.49
14-13,18,Friday,cloudy,0,3800.0,35.5,100,46.5
14-13,17,Wednesday,clear,0,3800.0,35.5,100,48.29
14-13,12,Wednesday,cloudy,0,3800.0,35.5,100,52.91
14-13,18,Sunday,cloudy,0,3800.0,35.5,100,46.96
14-13,4,Thursday,rain,1,3800.0,35.5,100,51.03
14-13,17,Friday,clear,0,3800.0,35.5,100,47.59
14-13,23,Thursday,fog,0,3800.0,35.5,100,53.25
14-13,15,Tuesday,clear,0,3800.0,35.5,111.55,49.23
14-13,10,Wednesday,cloudy,0,3800.0,35.5,100,45.25
14-13,8,Sunday,clear,1,3800.0,35.5,100,49.91
14-13,11,Thursday,clear,0,3800.0,35.5,100,51.86
14-13,22,Wednesday,rain,0,3800.0,35.5,100,45.47
14-13,2,Saturday,cloudy,0,3800.0,35.5,100,55.55
14-13,20,Saturday,cloudy,0,3800.0,35.5,100,55.15
14-13,23,Tuesday,clear,0,3800.0,35.5,100,53.26
14-13,2,Saturday,clear,1,3800.0,35.5,100,57.33
14-13,18,Monday,cloudy,0,3800.0,35.5,100,50.74
14-13,16,Saturday,clear,0,3800.0,35.5,134.42,46.67
14-13,14,Wednesday,clear,0,3800.0,35.5,100,55.65
14-13,10,Monday,cloudy,0,3800.0,35.5,100,46.54
14-13,2,Saturday,cloudy,0,3800.0,35.5,121.44,52.43
14-13,14,Wednesday,cloudy,1,3800.0,35.5,100,51.24
14-13,12,Sunday,fog,0,3800.0,35.5,100,50.82
14-13,1,Thursday,clear,1,3800.0,35.5,100,56.93
14-13,10,Wednesday,clear,0,3800.0,35.5,100,51.23
14-13,7,Friday,clear,1,3800.0,35.5,100,47.86
14-13,7,Monday,clear,0,3800.0,35.5,108.5,50.6
14-13,17,Thursday,cloudy,1,3800.0,35.5,100,47.18
14-13,16,Saturday,cloudy,0,3800.0,35.5,100,46.12
14-13,9,Thursday,cloudy,1,3800.0,35.5,100,48.82
14-13,12,Sunday,cloudy,0,3800.0,35.5,114.68,50.31
14-13,7,Saturday,clear,0,3800.0,35.5,100,46.85
14-13,12,Tuesday,clear,0,3800.0,35.5,100,52.04
14-13,6,Tuesday,clear,0,3800.0,35.5,100.15,55.6
14-13,22,Friday,clear,0,3800.0,35.5,100,52.98
14-13,13,Sunday,clear,0,3800.0,35.5,100,56.17
14-13,18,Thursday,cloudy,0,3800.0,35.5,100,45.55
14-13,22,Monday,rain,0,3800.0,35.5,100,48.93
14-13,15,Friday,rain,1,3800.0,35.5,100,43.7
14-13,15,Tuesday,rain,0,3800.0,35.5,100,44.4
14-13,3,Thursday,fog,0,3800.0,35.5,100,50.48
14-13,4,Saturday,cloudy,0,3800.0,35.5,100,53.3
14-13,7,Tuesday,clear,0,3800.0,35.5,100,45.79
14-13,4,Thursday,fog,0,3800.0,35.5,100,49.82
14-13,20,Thursday,rain,0,3800.0,35.5,100,47.16
14-13,13,Friday,cloudy,0,3800.0,35.5,128.89,51.74
14-13,6,Monday,rain,0,3800.0,35.5,100,48.6
14-13,4,Wednesday,rain,0,3800.0,35.5,100,47.08
14-13,10,Saturday,clear,0,3800.0,35.5,100,48.82
14-13,7,Friday,cloudy,0,3800.0,35.5,100,48.13
14-13,10,Thursday,cloudy,1,3800.0,35.5,100,49.64
14-13,17,Wednesday,cloudy,0,3800.0,35.5,100,49.42
14-13,10,Thursday,cloudy,1,3800.0,35.5,100,47.14
14-13,10,Saturday,clear,0,3800.0,35.5,100,50.66
14-13,20,Saturday,clear,0,3800.0,35.5,100,53.88
14-13,23,Wednesday,fog,0,3800.0,35.5,136.8,48.83
14-13,17,Tuesday,clear,0,3800.0,35.5,100,46.51
14-13,3,Saturday,fog,0,3800.0,35.5,100,51.78
14-13,8,Tuesday,cloudy,0,3800.0,35.5,100,45.89
14-13,17,Monday,clear,1,3800.0,35.5,131.29,50.34
